frame_id,obstacle_id,obstacle_class,stop_count,cuboid_x,cuboid_y,cuboid_z,obs_heading,obs_x,obs_y,obs_vx,obs_vy,obs_speed,rel_x,rel_y,dist_to_ego,rel_vx,rel_vy,ego_speed,ego_heading,ego_yaw_rate,dist_to_path,along_path_s,heading_vs_path,c_s1,c_s2,c_s3,c_s4,c_s5,c_s6,c_s9,c_s10
1774259291583,178,42,114,1.400680,0.300000,0.802924,53.107845,752.851442,692.254925,0.000000,0.000000,0.000000,439.543382,56.164721,443.117209,-0.302034,-0.106585,0.320289,270.947549,0.006982,129.033382,526.021166,79.672896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259291583,188,42,255,0.721951,0.300000,0.433099,319.973350,838.844166,705.578582,0.916133,1.090774,1.424460,525.536106,69.488378,530.110208,0.614099,0.984189,0.320289,270.947549,0.006982,182.577915,563.100184,-13.461599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259291583,191,1,130,2.927109,4.500000,2.447053,176.403909,839.714936,636.091915,-0.011768,-0.187259,0.187628,526.406875,0.001711,526.406875,-0.313802,-0.293844,0.320289,270.947549,0.006982,134.763422,563.100184,-157.031040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259291583,221,42,255,1.210545,0.300000,0.792985,197.165280,943.895947,393.258682,-0.000031,0.000013,0.000033,630.587887,-242.831523,675.727928,-0.302065,-0.106572,0.320289,270.947549,0.006982,165.612625,743.773959,-99.399772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259291583,222,42,255,1.171618,0.300000,0.848273,197.165280,946.278767,399.144028,-0.000031,0.000013,0.000033,632.970706,-236.946177,675.866411,-0.302065,-0.106572,0.320289,270.947549,0.006982,168.203014,743.773959,-99.399772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259291583,295,1,255,1.828876,0.000000,2.176874,4.542060,821.997974,526.598832,0.000008,-0.000001,0.000008,508.689914,-109.491373,520.340071,-0.302026,-0.106586,0.320289,270.947549,0.006982,73.959527,607.821543,67.977009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259291583,741,20,1,2.222914,0.500000,1.111274,294.417495,589.265222,702.963110,1.549903,0.703638,1.702147,275.957161,66.872905,283.944256,1.247869,0.597053,0.320289,270.947549,0.006982,122.701390,419.333605,-65.582505,0.268510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,169,42,19,0.685282,0.300000,0.438508,253.326402,610.365874,657.408025,0.000000,-0.000000,0.000000,278.652449,21.780303,279.502359,-0.434232,-0.000000,0.434232,270.947561,0.003491,77.146306,440.434257,-106.673598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,724,42,36,0.587814,0.300000,0.379172,276.120226,509.593634,695.253379,0.000000,0.000000,0.000000,177.880209,59.625656,187.607536,-0.434232,0.000000,0.434232,270.947561,0.003491,114.991659,339.662017,-83.879774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,688,41,48,0.879530,0.300000,0.974453,276.133344,484.889840,604.664055,0.000000,0.000000,0.000000,153.176415,-30.963667,156.274639,-0.434232,0.000000,0.434232,270.947561,0.003491,24.402336,314.958223,-83.866656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
