frame_id,obstacle_id,obstacle_class,stop_count,cuboid_x,cuboid_y,cuboid_z,obs_heading,obs_x,obs_y,obs_vx,obs_vy,obs_speed,rel_x,rel_y,dist_to_ego,rel_vx,rel_vy,ego_speed,ego_heading,ego_yaw_rate,dist_to_path,along_path_s,heading_vs_path,y_s1,y_s2,y_s3,y_s4,y_s5,y_s6,y_s9,y_s10,c_s1,c_s2,c_s3,c_s4,c_s5,c_s6,c_s9,c_s10
1780626710500,66,1,90,3.476968,4.500000,4.908879,320.985265,874.241560,569.089532,1.467542,1.811242,2.331153,688.882702,31.875335,689.619761,1.467542,1.865323,0.054081,270.328707,0.000000,157.640394,575.449636,5.985265,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1780626710500,72,1,146,3.820409,4.500000,3.950742,151.118993,903.044935,241.955611,-0.467608,-0.847796,0.968202,717.686077,-295.258586,776.048283,-0.467608,-0.793714,0.054081,270.328707,0.000000,65.620003,855.219346,-132.917251,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1780626710500,2000,41,0,0.740000,0.570000,0.580000,0.000000,100.720000,470.410000,0.000000,0.000000,0.000000,-84.638858,-66.804197,107.826421,0.000000,0.054081,0.054081,270.328707,0.000000,96.843646,0.000000,-1.273030,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1780626710500,2001,41,0,0.990000,0.640000,0.510000,0.000000,140.360000,470.150000,0.000000,0.000000,0.000000,-44.998858,-67.064197,80.762019,0.000000,0.054081,0.054081,270.328707,0.000000,69.710792,0.000000,-1.273030,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1780626710500,2002,41,0,0.990000,0.600000,0.610000,0.000000,180.200000,470.440000,0.000000,0.000000,0.000000,-5.158858,-66.774197,66.973183,0.000000,0.054081,0.054081,270.328707,0.000000,58.469064,0.975205,-1.273030,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1780626710500,2003,41,0,0.520000,0.720000,0.680000,0.000000,220.380000,470.540000,0.000000,0.000000,0.000000,35.021142,-66.674197,75.312210,0.000000,0.054081,0.054081,270.328707,0.000000,59.261758,41.147510,-1.273030,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1780626710500,2004,41,0,0.580000,0.790000,0.900000,0.000000,260.420000,470.950000,0.000000,0.000000,0.000000,75.061142,-66.264197,100.125515,0.000000,0.054081,0.054081,270.328707,0.000000,59.741417,81.186736,-1.273030,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1780626710500,2005,41,0,0.780000,0.700000,0.920000,0.000000,300.630000,470.400000,0.000000,0.000000,0.000000,115.271142,-66.814197,133.235030,0.000000,0.054081,0.054081,270.328707,0.000000,61.184616,121.374592,-1.273030,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1780626710500,2006,41,0,0.700000,0.990000,0.960000,0.000000,340.650000,470.270000,0.000000,0.000000,0.000000,155.291142,-66.944197,169.106074,0.000000,0.054081,0.054081,270.328707,0.000000,61.602967,162.757286,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1780626710500,2007,41,0,0.790000,0.650000,0.780000,0.000000,380.150000,470.490000,0.000000,0.000000,0.000000,194.791142,-66.724197,205.902179,0.000000,0.054081,0.054081,270.328707,0.000000,61.382967,202.257286,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
